AtcoCode,PlateCode,CommonName,CommonNameGA,ShortCommonName,ShortCommonNameGA,Street,NptgLocalityRef,Easting,Northing,Latitude,Longitude,StopType,BusStopType,TimingStatus,CompassPoint,StopAreaRef,AdministrativeAreaRef,isActive
8220DB000604,604,All Saints Road,Bóthar na Naomh,All Saints Road,Bóthar na Naomh,Howth Road,E0822042,720379,737767,53.3763546440093,-6.19079085973447,BCT,MKD,OTH,SW,822G003177,822,TRUE
8220DB000649,649,All Saints Road,Bóthar na Naomh,All Saints Road,Bóthar na Naomh,All Saints Road,E0822042,720454,737761,53.3762836659106,-6.18966656708744,BCT,MKD,OTH,SE,822G003177,822,TRUE
8220DB000651,651,All Saints Park,Páirc na Naomh,All Saints Park,Páirc na Naomh,All Saints Road,E0822042,721104,737688,53.3754794507715,-6.1799309090613,BCT,MKD,OTH,E,822G003178,822,TRUE
8220DB000647,647,Brookwood Crescent,,,,Brookwood Rise,E0822050,720193,738012,53.3785976560812,-6.19349162240626,BCT,MKD,OTH,SW,822G003179,822,TRUE
8220DB000643,643,St Josephs Hospital,Ospidéal Iósaif,St Josephs Hospital,Ospidéal Iósaif,Harmonstown Road,E0822044,720818,738581,53.3835661358811,-6.1838854683411,BCT,MKD,OTH,SW,822G003180,822,TRUE
8220DB000625,625,Lein Gardens,Gairdíní Loch Léin,Lein Gardens,Gairdíní Loch Léin,Harmonstown Road,E0822050,720661,738379,53.3817875653825,-6.18632129728301,BCT,MKD,OTH,NE,822G003181,822,TRUE
8220DB000644,644,Lein Park,Páirc Loch Léin,Lein Park,Páirc Loch Léin,Harmonstown Road,E0822050,720700,738444,53.3823625142317,-6.18571057664617,BCT,MKD,OTH,SW,822G003181,822,TRUE
8220DB000487,487,American Embassy,Ambasáid Mheiriceá,American Embassy,Ambasáid Mheiriceá,,E0822029,717636,732633,53.3308552893807,-6.23390230837209,BCT,MKD,OTH,NW,822G003182,822,TRUE
8220DB000488,488,Lansdowne Park,Páirc Lansdún,Lansdowne Park,Páirc Lansdún,Northumberland Road,E0822091,717485,732879,53.3330985546294,-6.23607694701107,BCT,MKD,OTH,N,822G003183,822,TRUE
8220DB00089,89,Lambay Road,Bóthar Reachrann,Lambay Road,Bóthar Reachrann,Griffith Avenue,E0822025,715664,737836,53.3780271154986,-6.26159214988759,BCT,MKD,OTH,E,822G003184,822,TRUE
8220DB000099,99,Sillogoe Avenue,,,,Silloge Road,E0822047,715100,739730,53.3951635786532,-6.26937467881764,BCT,MKD,OTH,NE,822G003185,822,TRUE
8220DB000096,96,Silloge Crescent,,,,Silloge Road,E0822047,714887,739747,53.3953626506026,-6.27256952977645,BCT,MKD,OTH,NW,822G003186,822,TRUE
8220DB000097,97,Sandyhill Avenue,,,,Silloge Road,E0822047,714753,739834,53.396173276653,-6.27455172078148,BCT,MKD,OTH,NW,822G003187,822,TRUE
8220DB000098,98,Sandyhill Avenue,,,,Sandyhill Avenue,E0822047,714864,739767,53.3955473073644,-6.27290790790595,BCT,MKD,OTH,SE,822G003187,822,TRUE
8220DB000154,154,St Brigid's School,Scoil Naomh Bríd,St Brigid's School,Scoil Naomh Bríd,Old Finglas Road,E0822022,714737,737728,53.3772589962512,-6.27555703718651,BCT,MKD,OTH,E,822G003188,822,TRUE
8220DB000158,158,Griffith Road,Bóthar Uí Ghríofa,Griffith Road,Bóthar Uí Ghríofa,Griffith Road,E0822022,714193,738185,53.3814819498289,-6.28356395405038,BCT,MKD,OTH,NE,822G003189,822,TRUE
8220DB000148,148,Mobhi Road,Bóthar Mobhí,Mobhi Road,Bóthar Mobhí,Mobhi Road,E0822022,715253,737007,53.3706701663468,-6.26806850705825,BCT,MKD,OTH,NE,822G003190,822,TRUE
8220DB000149,149,Tolka Bridge,Dr na Tulchann,Tolka Bridge,Dr na Tulchann,Mobhi Road,E0822022,715385,737285,53.3731385872557,-6.26598446613778,BCT,MKD,OTH,N,822G003191,822,TRUE
8220DB000132,132,Beneavin Park,Páirc Bhinn Aoibhinn,Beneavin Park,Páirc Bhinn Aoibhinn,Glasnevin Avenue,E0822023,714225,739192,53.3905207424932,-6.2827191236982,BCT,MKD,OTH,W,822G003192,822,TRUE
8220DB000140,140,Beneavin Park,Páirc Bhinn Aoibhinn,Beneavin Park,Páirc Bhinn Aoibhinn,Glasnevin Avenue,E0822023,714239,739205,53.3906344923641,-6.28250404674216,BCT,MKD,OTH,E,822G003192,822,TRUE
8220DB000166,166,Beneavin School,Scoil Bhinn Aoibhinn,Beneavin School,Scoil Bhinn Aoibhinn,Beneavin Road,E0822022,713989,739082,53.3895835973683,-6.28630514857364,BCT,MKD,OTH,NW,822G003193,822,TRUE
8220DB000162,162,Cremore heights,Arda Chríoch Mhór,Cremore heights,Arda Chríoch Mhór,Ballygall Road East,E0822022,714597,738498,53.3842061284555,-6.27738092034229,BCT,MKD,OTH,NW,822G003194,822,TRUE
8220DB000159,159,Griffith Parade,Paráid Uí Ghríofa,Griffith Parade,Paráid Uí Ghríofa,Griffith Parade,E0822022,714238,738331,53.3827837191573,-6.28283511246108,BCT,MKD,OTH,E,822G003195,822,TRUE
8220DB000161,161,Fitzsmaurice Road,,,,Fitzsmaurice Road,E0822022,714620,738320,53.3826022015446,-6.27709992366921,BCT,MKD,OTH,E,822G003196,822,TRUE
8220DB000147,147,Tolka Bridge,Dr na Tulchann,Tolka Bridge,Dr na Tulchann,Mobhi Road,E0822022,715397,737212,53.3724802262386,-6.26583086212365,BCT,MKD,OTH,S,822G003197,822,TRUE
8220DB000133,133,Grove Park Road,Páirc an Gharráin,Grove Park Road,Páirc an Gharráin,Grove Park Road,E0822023,713986,739217,53.3907969275881,-6.28630150947292,BCT,MKD,OTH,S,822G003198,822,TRUE
8220DB000134,134,Sycamore Road,Br an tSeiceamair,Sycamore Road,Br an tSeiceamair,Sycamore Road,E0822023,713995,739473,53.3930945913203,-6.28607386543561,BCT,MKD,OTH,NW,822G003199,822,TRUE
8220DB004376,4376,Clancy Avenue,Bóthar Mhic Aoidh,Clancy Avenue,Bóthar Mhic Aoidh,McKee Road,E0822024,713554,739386,53.3924080528212,-6.29273239173514,BCT,MKD,OTH,NE,822G003200,822,TRUE
8220DB000137,137,Clancy Avenue,Mic Fhlannchaidh,Clancy Avenue,Mic Fhlannchaidh,McKee Road,E0822024,713561,739376,53.3923167196303,-6.29263079481432,BCT,MKD,OTH,SW,822G003200,822,TRUE
8220DB000128,128,Glasnevin Avenue,Ascaill Ghlas Naíon,Glasnevin Avenue,Ascaill Ghlas Naíon,Glasnevin Avenue,E0822063,715361,739080,53.3892678697418,-6.26568972261117,BCT,MKD,OTH,W,822G003201,822,TRUE
8220DB000129,129,Glasnevin Drive,Céide Ghlas Naíon,Glasnevin Drive,Céide Ghlas Naíon,Glasnevin Avenue,E0822063,714978,739140,53.3898903154474,-6.27142293606878,BCT,MKD,OTH,W,822G003202,822,TRUE
8220DB000143,143,Willow Park Avenue,Asc Pháirc na Sailí,Willow Park Avenue,Asc Pháirc na Sailí,Glasnevin Avenue,E0822063,715123,739142,53.389876708405,-6.2692433699802,BCT,MKD,OTH,E,822G003202,822,TRUE
8220DB000131,131,Willow Park Road,Br Pháirc na Sailí,Willow Park Road,Br Pháirc na Sailí,Glasnevin Avenue,E0822023,714516,739184,53.3903858902624,-6.27834923697209,BCT,MKD,OTH,W,822G003203,822,TRUE
8220DB000141,141,Willow Park Road,Br Pháirc na Sailí,Willow Park Road,Br Pháirc na Sailí,Glasnevin Avenue,E0822023,714533,739191,53.3904450850916,-6.27809124468715,BCT,MKD,OTH,E,822G003203,822,TRUE
8220DB000144,144,Claremount Avenue,,,,Ballymun Road,E0822022,715215,737793,53.3777389109631,-6.26835282132085,BCT,MKD,OTH,SW,822G003204,822,TRUE
8220DB000150,150,Na Fianna GAA Club,CLG Na Fianna,Na Fianna GAA Club,CLG Na Fianna,Mobhi Road,E0822022,715444,737567,53.3756588461862,-6.26499528302822,BCT,MKD,OTH,N,822G003205,822,TRUE
8220DB000146,146,Na Fianna GAA Club,CLG Na Fianna,Na Fianna GAA Club,CLG Na Fianna,Mobhi Road,E0822022,715439,737498,53.3750401276319,-6.26509558567468,BCT,MKD,OTH,S,822G003205,822,TRUE
8220DB000130,130,Glasnevin Park,Páirc Ghlas Naíon,Glasnevin Park,Páirc Ghlas Naíon,Glasnevin Avenue,E0822023,714794,739158,53.3900920127596,-6.27418126942505,BCT,MKD,OTH,W,822G003206,822,TRUE
8220DB000142,142,Glasnevin Park,Páirc Ghlas Naíon,Glasnevin Park,Páirc Ghlas Naíon,Glasnevin Avenue,E0822023,714801,739170,53.3901982852621,-6.27407172195534,BCT,MKD,OTH,E,822G003206,822,TRUE
8220DB000138,138,St Canice's BNS,SNB Chainnigh,St Canice's BNS,SNB Chainnigh,Ballygall Road West,E0822024,713622,739119,53.3899950092672,-6.29180657264741,BCT,MKD,OTH,E,822G003207,822,TRUE
8220DB000978,978,Saint Canice's School,,,,Ballygall Road West,E0822024,713619,739108,53.3898968428786,-6.2918556094966,BCT,MKD,OTH,W,822G003207,822,TRUE
8220DB000139,139,Grove Park Road,Br Pc an Gharráin,Grove Park Road,Br Pc an Gharráin,Glasnevin Avenue,E0822023,713976,739195,53.3906014624241,-6.28645971748872,BCT,MKD,OTH,E,822G003208,822,TRUE
8220DB001367,1367,Rialto Church,Séipéal Rialto,Rialto Church,Séipéal Rialto,South Circular Road,E0822077,713450,733069,53.3356852929568,-6.29656066348713,BCT,MKD,OTH,NW,822G003209,822,TRUE
8220DB001379,1379,Rialto Luas,Luas Rialto,Rialto Luas,Luas Rialto,South Circular Road,E0822018,713275,733249,53.3373397013518,-6.2991226532094,BCT,MKD,OTH,S,822G003210,822,TRUE
8220DB001369,1369,Mayfield Road,Gort na Bealtaine,Mayfield Road,Gort na Bealtaine,South Circular Road,E0822018,713063,733414,53.3388672150254,-6.30224552041051,BCT,MKD,OTH,W,822G003211,822,TRUE
8220DB001378,1378,Mayfield Road,Gort na Bealtaine,Mayfield Road,Gort na Bealtaine,South Circular Road,E0822018,713121,733411,53.338827874904,-6.30137608273126,BCT,MKD,OTH,E,822G003211,822,TRUE
8220DB001370,1370,Hybreasal House,Teach Hybreasal,Hybreasal House,Teach Hybreasal,South Circular Road,E0822018,712862,733445,53.3391885807998,-6.30525124556593,BCT,MKD,OTH,E,822G003212,822,TRUE
8220DB001366,1366,St Andrews Centre,Lárionad N Aindriú,St Andrews Centre,Lárionad N Aindriú,South Circular Road,E0822077,713601,733013,53.3351498676844,-6.29431459059538,BCT,MKD,OTH,NW,822G003213,822,TRUE
8220DB001362,1362,National Stadium,Staid Náisiúnta,National Stadium,Staid Náisiúnta,South Circular Road,E0822093,714571,732597,53.3312039603907,-6.27990787352224,BCT,MKD,OTH,W,822G003214,822,TRUE
8220DB001364,1364,Dolphin Avenue,Ascaill an Charnáin,Dolphin Avenue,Ascaill an Charnáin,South Circular Road,E0822017,714025,732711,53.3323458739421,-6.28806012034706,BCT,MKD,OTH,W,822G003215,822,TRUE
8220DB001383,1383,Dolphin Avenue,Ascaill an Charnáin,Dolphin Avenue,Ascaill an Charnáin,South Circular Road,E0822017,714122,732705,53.3322710783542,-6.28660666292572,BCT,MKD,OTH,E,822G003215,822,TRUE
8220DB001382,1382,Dolphins Barn Church,Séipéal an Charnáin,Dolphins Barn Church,Séipéal an Charnáin,South Circular Road,E0822017,713854,732799,53.3331731706702,-6.29059460205893,BCT,MKD,OTH,SE,822G003216,822,TRUE
8220B1056901,105691,Dolphins Barn Church,Séipéal an Charnáin,Dolphins Barn Church,Séipéal an Charnáin,,E0822017,713862,732773,53.3329378937993,-6.29048388921559,BCT,CUS,OTH,NW,822G003216,822,TRUE
8220DB001375,1375,Bulfin Road,Bóthar Bulfin,Bulfin Road,Bóthar Bulfin,Bulfin Road,E0822006,712401,733475,53.3395561606215,-6.31215973185631,BCT,MKD,OTH,E,822G003217,822,TRUE
8220DB007434,7434,Bulfin Road,Bóthar Bulfin,,,,E0822006,712493,733483,53.3396084814832,-6.31077605515319,BCT,MKD,OTH,E,822G003217,822,TRUE
8220DB001377,1377,South Circular Road,An Cuarbhóthar Theas,South Circular Road,An Cuarbhóthar Theas,South Circular Road,E0822018,712896,733443,53.3391633646051,-6.3047416552708,BCT,MKD,OTH,E,822G003218,822,TRUE
8220DB001371,1371,Suir Road,Bóthar na Siúire,Suir Road,Bóthar na Siúire,Suir Road,E0822018,712686,733406,53.3388757387417,-6.30790668870989,BCT,MKD,OTH,S,822G003219,822,TRUE
8220DB001373,1373,Stephen's Road,Bóthar Stiabhna,Stephen's Road,Bóthar Stiabhna,Goldenbridge Avenue,E0822070,712414,733277,53.337774759112,-6.31203486545017,BCT,MKD,OTH,W,822G003220,822,TRUE
8220DB001374,1374,Southern Cross Ave,Asc Chr an Deiscirt,Southern Cross Ave,Asc Chr an Deiscirt,Southern Cross Avenue,E0822006,712345,733436,53.3392177102595,-6.31301407116772,BCT,MKD,OTH,N,822G003221,822,TRUE
8220DB001360,1360,Raymond Street,Sráid Réamainn,Raymond Street,Sráid Réamainn,South Circular Road,E0822093,714788,732689,53.3319833877849,-6.27661827752552,BCT,MKD,OTH,W,822G003222,822,TRUE
8220DB001344,1344,St Claire's NS,SC N Clár,St Claire's NS,SC N Clár,Harold's Cross Road,E0822016,714735,732152,53.327171064381,-6.27760796335838,BCT,MKD,OTH,NE,822G003223,822,TRUE
8220DB001291,1291,Harold's Cross Road,Bóthar Chrois Araild,Harold's Cross Road,Bóthar Chrois Araild,Harold's Cross Road,E0822016,714818,732296,53.3284466111552,-6.2763104414061,BCT,MKD,OTH,SW,822G003224,822,TRUE
8220DB001345,1345,Le Vere Terrace,Ardán Le Vere,Le Vere Terrace,Ardán Le Vere,Harold's Cross Road,E0822016,714822,732335,53.3287960763033,-6.27623629638881,BCT,MKD,OTH,NE,822G003224,822,TRUE
8220DB001290,1290,Clanbrassil St Upper,Sd Chlann Bhreasail,Clanbrassil St Upper,Sd Chlann Bhreasail,Upr. Clanbrassil Street,E0822093,714888,732552,53.3307310456544,-6.27516731880573,BCT,MKD,OTH,S,822G003225,822,TRUE
8220DB001347,1347,Clanbrassil St Upper,Sd Chlann Bhreasail,Clanbrassil St Upper,Sd Chlann Bhreasail,Upr. Clanbrassil Street,E0822093,714875,732602,53.3311830098566,-6.27534427274469,BCT,MKD,OTH,N,822G003225,822,TRUE
8220DB001348,1348,Spencer St South,Sráid Spencer Theas,Spencer St South,Sráid Spencer Theas,South Circular Road,E0822093,714969,732723,53.3322495353619,-6.27388983282421,BCT,MKD,OTH,E,822G003226,822,TRUE
8220DB001289,1289,Longwood Avenue,Asc na Coille Fada,Longwood Avenue,Asc na Coille Fada,South Circular Road,E0822093,715026,732711,53.332129361318,-6.27303883277026,BCT,MKD,OTH,W,822G003226,822,TRUE
8220DB001343,1343,Harold's Cross Park,Páirc Chrois Araild,Harold's Cross Park,Páirc Chrois Araild,Harold's Cross Road,E0822016,714626,731648,53.3226672850414,-6.27942564411739,BCT,MKD,OTH,N,822G003227,822,TRUE
8220DB001295,1295,Kenilworth Park,Páirc Kenilworth,Kenilworth Park,Páirc Kenilworth,Harold's Cross Road,E0822016,714628,731119,53.3179148923066,-6.27958681712633,BCT,MKD,OTH,S,822G003228,822,TRUE
8220DB001341,1341,Kenilworth Park,Páirc Kenilworth,Kenilworth Park,Páirc Kenilworth,Harold's Cross Road,E0822016,714664,731266,53.3192275894617,-6.27899363575735,BCT,MKD,OTH,N,822G003228,822,TRUE
8220DB001342,1342,Lady of the Rosary,Muire an Pháidrín,Lady of the Rosary,Muire an Pháidrín,Harold's Cross Road,E0822016,714632,731501,53.3213454990979,-6.27938875924039,BCT,MKD,OTH,N,822G003229,822,TRUE
8220DB001294,1294,Lady of the Rosary,Muire an Pháidrín,Lady of the Rosary,Muire an Pháidrín,Harold's Cross Road,E0822016,714673,731419,53.3206000262741,-6.27880330627753,BCT,MKD,OTH,S,822G003229,822,TRUE
8220DB001355,1355,Whitefriars Street,Sd na mBráithre Bána,Whitefriars Street,Sd na mBráithre Bána,Aungier Street,E0822091,715484,733609,53.3400962425888,-6.26583875541446,BCT,MKD,OTH,N,822G003230,822,TRUE
8220DB001357,1357,Exchequer Street,Sráid an Chiste,Exchequer Street,Sráid an Chiste,South Gate George's Street,E0822091,715560,733886,53.3425678944056,-6.26459703020816,BCT,MKD,OTH,N,822G003231,822,TRUE
8220DB001358,1358,Dame Street,Sráid an Dáma,Dame Street,Sráid an Dáma,Dame Street,E0822089,715669,734082,53.3443047133849,-6.26288938939082,BCT,MKD,OTH,E,822G003232,822,TRUE
8220DB007582,7582,Dame Street,Sráid an Dáma,Dame Street,Sráid an Dáma,,E0822089,715713,734085,53.3443220436927,-6.26222783692568,BCT,MKD,OTH,W,822G003232,822,TRUE
8220DB001354,1354,Aungier Street,Sráid Aungier,Aungier Street,Sráid Aungier,Aungier Street,E0822091,715471,733492,53.3390480888871,-6.2660765148576,BCT,MKD,OTH,N,822G003233,822,TRUE
8220DB001350,1350,Harrington Street,Sráid Harrington,Harrington Street,Sráid Harrington,Harrington Street,E0822076,715395,732768,53.3325610927811,-6.26748081181986,BCT,MKD,OTH,E,822G003234,822,TRUE
8220DB001352,1352,Camden Street Lower,Sráid Camden Íocht,Camden Street Lower,Sráid Camden Íocht,Upper Camden Street,E0822091,715528,732981,53.3344454316074,-6.26540733380828,BCT,MKD,OTH,S,822G003235,822,TRUE
8220DB001353,1353,Pleasants Street,Sráid Pleasants,Pleasants Street,Sráid Pleasants,Camden Street,E0822091,715523,733155,53.3360095336299,-6.26541893799966,BCT,MKD,OTH,N,822G003236,822,TRUE
8220DB001408,1408,Parkview House,Teach Radharc na Páirce,Parkview House,Th Radharc na Páirce,Crumlin Road,E0822017,713475,732525,53.3307931993074,-6.29638024643582,BCT,MKD,OTH,SW,822G003237,822,TRUE
8220DB001386,1386,Clogher Road,Bóthar an Chlochair,Clogher Road,Bóthar an Chlochair,Clogher Road,E0822016,714273,732406,53.3295526186271,-6.28444849901104,BCT,MKD,OTH,SW,822G003238,822,TRUE
8220DB001405,1405,Parnell Road,Bóthar Parnell,Parnell Road,Bóthar Parnell,Clogher Road,E0822016,714275,732436,53.3298216746236,-6.28440767368218,BCT,MKD,OTH,NE,822G003238,822,TRUE
8220DB001429,1429,Sperrin Road,Br Shliabh Speirín,Sperrin Road,Br Shliabh Speirín,Mourne Road,E0822008,712152,732694,53.3325932071671,-6.31617341926304,BCT,MKD,OTH,E,822G003239,822,TRUE
8220DB001415,1415,Sperrin Road,Br Shliabh Speirín,Sperrin Road,Br Shliabh Speirín,Mourne Road,E0822008,712139,732677,53.3324432485375,-6.31637452092601,BCT,MKD,OTH,SW,822G003239,822,TRUE
8220DB001428,1428,Lady of Mercy School,Muire na Trócaire,Lady of Mercy School,Muire na Trócaire,Mourne Road,E0822008,711957,732552,53.3313588786113,-6.31914988401267,BCT,MKD,OTH,NE,822G003240,822,TRUE
8220DB001417,1417,Lady Of Mercy School,Muire na Trócaire,Lady Of Mercy School,Muire na Trócaire,Mourne Road,E0822008,711930,732515,53.3310322127926,-6.31956811898517,BCT,MKD,OTH,SW,822G003240,822,TRUE
8220DB001418,1418,Cooley Road,Bóthar Chuaille,Cooley Road,Bóthar Chuaille,Mourne Road,E0822008,711700,732398,53.3300297592351,-6.32306077006057,BCT,MKD,OTH,SW,822G003241,822,TRUE
8220DB001427,1427,Mourne Road,Br Bheanna Boirche,Mourne Road,Br Bheanna Boirche,Mourne Road,E0822008,711748,732426,53.3302711584121,-6.32233061937906,BCT,MKD,OTH,NE,822G003241,822,TRUE
8220DB001414,1414,Benbulbin Road,Br Bhinn Ghulbain,Benbulbin Road,Br Bhinn Ghulbain,Mourne Road,E0822008,712407,732784,53.3333476064724,-6.31231480140328,BCT,MKD,OTH,W,822G003242,822,TRUE
8220DB001430,1430,Belbulbin Road,Br Bhinn Ghulbain,Belbulbin Road,Br Bhinn Ghulbain,Mourne Road,E0822008,712484,732811,53.3335737954735,-6.31114968646878,BCT,MKD,OTH,E,822G003242,822,TRUE
8220DB001434,1434,Keeper Road,Sliabh Choimeálta,Keeper Road,Sliabh Choimeálta,Keeper Road,E0822008,713076,732649,53.3319924475904,-6.30232337915273,BCT,MKD,OTH,E,822G003243,822,TRUE
8220DB001411,1411,Brickfield Drive,Cde Ghort na mBrící,Brickfield Drive,Cde Ghort na mBrící,Keeper Road,E0822008,713012,732654,53.3320510264254,-6.30328200417234,BCT,MKD,OTH,W,822G003243,822,TRUE
8220DB001432,1432,Brickfields Park,Pc Ghort na mBrící,Brickfields Park,Pc Ghort na mBrící,Mourne Road,E0822008,712668,732807,53.3334987403056,-6.30838982573818,BCT,MKD,OTH,E,822G003244,822,TRUE
8220DB001413,1413,Brickfields Park,Pc Ghort na mBrící,Brickfields Park,Pc Ghort na mBrící,Mourne Road,E0822008,712642,732800,53.3334413912374,-6.30878249418882,BCT,MKD,OTH,W,822G003244,822,TRUE
8220DB000961,961,Millwood Villas,Coill an Mhuilinn,Millwood Villas,Coill an Mhuilinn,Tonlegee Road,E0822044,721291,739427,53.3910568299901,-6.17645454975126,BCT,MKD,OTH,W,822G003245,822,TRUE
8220DB001006,1006,Millwood Villas,Coill an Mhuilinn,Millwood Villas,Coill an Mhuilinn,Tonlegee Road,E0822044,721266,739439,53.3911703560513,-6.17682559538368,BCT,MKD,OTH,E,822G003245,822,TRUE
8220DB000907,907,Dartmouth Road,Bóthar Dartmouth,Dartmouth Road,Bóthar Dartmouth,Upper Leeson Street,E0822020,716517,732479,53.3297193588566,-6.25075010860467,BCT,MKD,OTH,NW,822G003247,822,TRUE
8220DB000885,885,Hollybank Ave Lower,Bruach an Chuilinn,Hollybank Ave Lower,Bruach an Chuilinn,Sandford Road,E0822031,716837,731545,53.3212589673318,-6.24629262123041,BCT,MKD,OTH,NW,822G003248,822,TRUE
8220DB000854,854,Larch Grove,Garrán na Learóige,Larch Grove,Garrán na Learóige,Sandford Road,E0822031,716817,731586,53.3216316712779,-6.24657756321518,BCT,MKD,OTH,NE,822G003248,822,TRUE
8220DB000855,855,Sandford Road,Bóthar Sandford,Sandford Road,Bóthar Sandford,Sandford Road,E0822031,717074,731333,53.3193022984556,-6.24281536591722,BCT,MKD,OTH,SE,822G003249,822,TRUE
8220DB000856,856,Clonskeagh Road,Br Chluain Sceach,Clonskeagh Road,Br Chluain Sceach,Clonskeagh Road,E0822031,717211,731153,53.3176551118152,-6.24082667970819,BCT,MKD,OTH,SE,822G003250,822,TRUE
8220DB000857,857,Clonskeagh Hospital,Ospidéal,Clonskeagh Hospital,Ospidéal,Clonskeagh Road,E0822031,717377,731036,53.3165673800964,-6.23837983033545,BCT,MKD,OTH,SE,822G003251,822,TRUE
8220DB000882,882,Clonskeagh Hospital,Ospidéal,Clonskeagh Hospital,Ospidéal,Clonskea Road,E0822031,717325,731050,53.3167046565363,-6.23915467649306,BCT,MKD,OTH,NW,822G003251,822,TRUE
8220DB000886,886,Merton Drive,Céide Merton,Merton Drive,Céide Merton,Sandford Road,E0822020,716674,731690,53.3225973962227,-6.24868463259583,BCT,MKD,OTH,NW,822G003252,822,TRUE
8220DB000853,853,Sandford Road,Bóthar Sandford,Sandford Road,Bóthar Sandford,Sandford Road,E0822020,716695,731690,53.3225927700056,-6.24836957707265,BCT,MKD,OTH,SE,822G003252,822,TRUE
8220DB000852,852,Ranelagh,Raghnallach,Ranelagh,Raghnallach,,E0822020,716391,731887,53.3244292664921,-6.25285808537085,BCT,MKD,OTH,SE,822G003253,822,TRUE
8220DB000887,887,Ranelagh,Raghnallach,Ranelagh,Raghnallach,Ranelagh,E0822020,716418,731863,53.3242077457399,-6.25246180680162,BCT,MKD,OTH,NW,822G003254,822,TRUE
8220DB000891,891,Palmerston Court,,,,Palmerston Road,E0822015,715967,731422,53.3203452661965,-6.25938954540476,BCT,MKD,OTH,S,822G003255,822,TRUE
8220DB000884,884,Norwood Park,Páirc Norwood,Norwood Park,Páirc Norwood,Sandford Road,E0822031,716979,731408,53.319996991214,-6.24421284442794,BCT,MKD,OTH,NW,822G003256,822,TRUE
8220DB000858,858,Clonskeagh,Cluain Sceach,Clonskeagh,Cluain Sceach,Clonskeagh Road,E0822031,717389,730761,53.3140944728122,-6.2383015721788,BCT,MKD,OTH,S,822G003257,822,TRUE
8220DB000881,881,Clonskeagh,Cluain Sceach,Clonskeagh,Cluain Sceach,,E0822031,717380,730813,53.3145635684102,-6.23841733156698,BCT,MKD,OTH,N,822G003257,822,TRUE
8220DB000883,883,Eglinton Road,Bóthar Eglinton,Eglinton Road,Bóthar Eglinton,Clonskea Road,E0822031,717197,731156,53.3176851573292,-6.24103558331433,BCT,MKD,OTH,NW,822G003258,822,TRUE
